Row ID,Order ID,Order Date,Ship Date,Customer Name,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
495,US-2023-114188,5/20/2023,5/22/2023,Randy Ferguson,Second Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,189.882,3,0.4,-94.941
496,US-2023-130673,5/20/2023,5/22/2023,Matt Collister,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Envelopes,105.42,2,0.0,51.6558
497,US-2023-114188,5/20/2023,5/22/2023,Randy Ferguson,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Binders,119.616,8,0.2,40.3704
498,US-2023-114188,5/20/2023,5/22/2023,Randy Ferguson,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,255.76,4,0.0,81.8432
499,US-2023-130673,5/20/2023,5/22/2023,Matt Collister,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Chairs,241.568,2,0.2,18.1176
500,US-2023-130673,5/20/2023,5/22/2023,Matt Collister,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,69.3,9,0.0,22.869
501,US-2023-130673,5/20/2023,5/22/2023,Matt Collister,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,22.62,2,0.7,-15.08
502,CA-2023-166695,5/20/2023,5/24/2023,Chuck Clark,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,14.952,2,0.7,-11.9616
503,CA-2023-166695,5/20/2023,5/24/2023,Chuck Clark,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Furniture,Chairs,801.568,2,0.2,50.098
504,CA-2023-166695,5/20/2023,5/24/2023,Chuck Clark,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Binders,2.376,3,0.7,-1.9008
505,US-2023-127166,5/21/2023,5/23/2023,Katherine Hughes,Standard Class,Corporate,United States,Parker,Colorado,80134,West,Office Supplies,Paper,32.792,1,0.2,11.8871
506,US-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,15.92,5,0.2,5.373
507,US-2023-104780,5/21/2023,5/25/2023,Bradley Talbott,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,2.74,1,0.0,0.7398
508,US-2023-127166,5/21/2023,5/23/2023,Katherine Hughes,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,8.34,3,0.0,2.1684
509,US-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,46.74,3,0.0,11.685
510,US-2023-117639,5/21/2023,5/25/2023,Mitch Willingham,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,6354.95,5,0.0,3177.475
511,US-2023-127166,5/21/2023,5/23/2023,Katherine Hughes,First Class,Consumer,United States,Gladstone,Missouri,64118,Central,Furniture,Furnishings,126.3,3,0.0,40.416
512,US-2023-127166,5/21/2023,5/23/2023,Katherine Hughes,First Class,Consumer,United States,Gladstone,Missouri,64118,Central,Technology,Accessories,38.04,2,0.0,12.1728
513,US-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Art,7.152,3,0.2,0.7152
514,US-2023-117639,5/21/2023,5/25/2023,Mitch Willingham,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,6.63,3,0.0,1.7901
515,CA-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.88,2,0.0,1.7052
516,CA-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Technology,Copiers,2999.95,5,0.0,1379.977
517,CA-2023-152443,5/21/2023,5/26/2023,Frank Gastineau,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Storage,51.45,3,0.0,13.8915
518,US-2023-143840,5/22/2023,5/29/2023,Evan Henry,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Paper,11.96,2,0.0,5.382
519,US-2023-143840,5/22/2023,5/29/2023,Evan Henry,Standard Class,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Storage,1126.02,3,0.0,56.301
520,US-2023-135881,5/23/2023,5/27/2023,Greg Tran,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,18.392,1,0.2,5.2877
521,US-2023-105767,5/23/2023,5/27/2023,Andrew Roberts,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,129.568,2,0.2,-25.9136
522,US-2023-135881,5/23/2023,5/27/2023,Greg Tran,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,14.112,9,0.8,-21.168
523,US-2023-105767,5/23/2023,5/27/2023,Andrew Roberts,First Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Tables,210.98,2,0.0,21.098
524,US-2023-138513,5/23/2023,5/27/2023,Erica Hackney,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,55.176,3,0.2,-12.4146
525,US-2023-135881,5/23/2023,5/27/2023,Greg Tran,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,66.26,2,0.0,27.1666
526,US-2023-105767,5/23/2023,5/27/2023,Andrew Roberts,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,22.2,5,0.0,10.434
527,US-2023-143413,5/24/2023,5/30/2023,Resi Pölking,Standard Class,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Chairs,683.952,3,0.2,42.747
528,US-2023-130379,5/25/2023,5/29/2023,Janet Lee,Standard Class,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,45.696,3,0.2,5.1408
529,US-2023-130379,5/25/2023,5/29/2023,Janet Lee,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,36.336,3,0.2,-7.2672
530,US-2023-100391,5/25/2023,5/29/2023,Barry Weirich,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,666.248,1,0.2,-149.9058
531,US-2023-156349,5/26/2023,5/30/2023,Marina Lichtenstein,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,52.512,6,0.2,19.692
532,US-2023-158029,5/26/2023,5/30/2023,Herbert Flentye,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,190.72,1,0.2,11.92
533,US-2023-144029,5/26/2023,5/31/2023,Michelle Moray,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,47.94,3,0.0,2.397
534,US-2023-144029,5/26/2023,5/31/2023,Michelle Moray,Second Class,Consumer,United States,Montgomery,Alabama,36116,South,Technology,Phones,979.95,5,0.0,274.386
535,US-2023-129574,5/26/2023,5/29/2023,Dean percer,Second Class,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Binders,22.75,5,0.0,11.375
536,US-2023-144029,5/26/2023,5/31/2023,Michelle Moray,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,16.768,2,0.2,1.4672
537,US-2023-156349,5/26/2023,5/30/2023,Marina Lichtenstein,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,42.616,7,0.8,-68.1856
538,US-2023-156349,5/26/2023,5/30/2023,Marina Lichtenstein,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,10.752,4,0.2,3.36
539,US-2023-124429,5/27/2023,5/27/2023,Maya Herman,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,152.94,3,0.0,41.2938
540,US-2023-117058,5/27/2023,5/30/2023,Laurel Elliston,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,283.92,4,0.0,70.98
541,US-2023-124429,5/27/2023,5/27/2023,Maya Herman,First Class,Consumer,United States,Green Bay,Wisconsin,54302,Central,Technology,Accessories,468.9,6,0.0,206.316
542,US-2023-139192,5/27/2023,06-01-2023,Lena Creighton,First Class,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,380.864,8,0.2,38.0864
543,US-2023-139192,5/27/2023,06-01-2023,Lena Creighton,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,646.776,9,0.2,-145.5246
544,US-2023-108861,5/28/2023,06-01-2023,Magdelene Morse,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Accessories,58.112,2,0.2,7.264
545,US-2023-135993,5/28/2023,06-02-2023,Patrick Jones,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Phones,100.792,1,0.2,6.2995
546,US-2023-135993,5/28/2023,06-02-2023,Patrick Jones,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Furnishings,66.112,4,0.6,-84.2928
547,US-2023-145800,5/30/2023,06-05-2023,Shahid Shariari,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,41.28,6,0.2,13.932
548,US-2023-103429,5/30/2023,06-01-2023,Laurel Workman,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,13.36,2,0.0,6.4128
549,US-2023-105872,5/30/2023,06-06-2023,James Galang,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,250.272,9,0.2,15.642
550,US-2023-103429,5/30/2023,06-01-2023,Laurel Workman,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,11.364,3,0.8,-17.046
551,US-2023-146885,5/30/2023,06-05-2023,Ellis Ballard,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Supplies,8.72,5,0.2,-1.744
552,US-2023-103429,5/30/2023,06-01-2023,Laurel Workman,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,1121.568,2,0.2,0.0
553,US-2023-140473,5/30/2023,06-03-2023,Mark Cousins,First Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,34.504,1,0.2,6.0382
554,US-2023-103429,5/30/2023,06-01-2023,Laurel Workman,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,10.824,3,0.2,2.5707
555,US-2023-166051,5/31/2023,06-05-2023,Jim Karlsson,Second Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,1295.78,2,0.0,310.9872
556,US-2023-166051,5/31/2023,06-05-2023,Jim Karlsson,Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,19.456,4,0.2,3.4048
557,US-2023-131926,06-01-2023,06-06-2023,Dianna Wilson,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,20.7,2,0.0,9.936
558,US-2023-165659,06-01-2023,06-06-2023,Liz Thompson,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,1335.68,4,0.2,-217.048
559,US-2023-131926,06-01-2023,06-06-2023,Dianna Wilson,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,32.4,5,0.0,15.552
560,US-2023-157070,06-01-2023,06-06-2023,Quincy Jones,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,42.6,3,0.0,16.614
561,US-2023-111003,06-01-2023,06-06-2023,Corey Roper,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,84.056,7,0.2,27.3182
562,US-2023-111003,06-01-2023,06-06-2023,Corey Roper,Second Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,13.0,5,0.2,1.3
563,US-2023-157070,06-01-2023,06-06-2023,Quincy Jones,Second Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,13.128,3,0.2,3.7743
564,US-2023-131926,06-01-2023,06-06-2023,Dianna Wilson,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,3.96,2,0.0,0.0
565,US-2023-131926,06-01-2023,06-06-2023,Dianna Wilson,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,2.61,1,0.0,1.2006
566,US-2023-131926,06-01-2023,06-06-2023,Dianna Wilson,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,374.376,3,0.2,46.797
567,US-2023-165659,06-01-2023,06-06-2023,Liz Thompson,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,91.84,8,0.0,45.0016
568,US-2023-104472,06-02-2023,06-07-2023,Christine Kargatis,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,81.088,7,0.2,27.3672
569,US-2023-100895,06-02-2023,06-06-2023,Stewart Visinsky,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3,0.0,9.3312
570,US-2023-104472,06-02-2023,06-07-2023,Christine Kargatis,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Chairs,451.152,3,0.2,0.0
571,US-2023-100895,06-02-2023,06-06-2023,Stewart Visinsky,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,72.45,7,0.0,34.776
572,US-2023-100895,06-02-2023,06-06-2023,Stewart Visinsky,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Fasteners,13.96,4,0.0,6.4216
573,US-2023-163867,06-03-2023,06-06-2023,Richard Eichhorn,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,33.264,7,0.2,11.2266
574,US-2023-135657,06-03-2023,06-07-2023,Steven Cartwright,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,14.85,3,0.0,4.0095
575,US-2023-141299,06-03-2023,06-07-2023,Ross Baird,Standard Class,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,8.82,3,0.0,2.3814
576,US-2023-163867,06-03-2023,06-06-2023,Richard Eichhorn,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,160.72,14,0.0,78.7528
577,US-2023-163867,06-03-2023,06-06-2023,Richard Eichhorn,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,19.92,4,0.0,9.7608
578,US-2023-151946,06-04-2023,06-09-2023,Bobby Trafton,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,7.3,2,0.0,2.19
579,US-2023-151946,06-04-2023,06-09-2023,Bobby Trafton,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,69.712,2,0.2,8.714
580,US-2023-151946,06-04-2023,06-09-2023,Bobby Trafton,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,8.792,1,0.6,-5.7148
581,US-2023-151946,06-04-2023,06-09-2023,Bobby Trafton,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,51.52,4,0.0,1.5456
582,US-2023-147914,06-04-2023,06-09-2023,Mark Packer,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,470.376,3,0.2,52.9173
583,US-2023-159520,06-06-2023,06-11-2023,Grant Thornton,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,105.584,2,0.2,9.2386
584,US-2023-133270,06-06-2023,06-09-2023,Bryan Mills,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,31.152,3,0.2,3.5046
585,US-2023-169257,06-06-2023,06-12-2023,Stewart Visinsky,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Binders,6.783,7,0.7,-4.7481
586,US-2023-161305,06-06-2023,06-12-2023,Sarah Bern,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,406.368,4,0.2,30.4776
587,US-2023-159520,06-06-2023,06-11-2023,Grant Thornton,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,70.98,1,0.0,4.9686
588,US-2023-161305,06-06-2023,06-12-2023,Sarah Bern,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Labels,294.93,3,0.0,144.5157
589,US-2023-151897,06-06-2023,06-10-2023,Valerie Takahito,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Technology,Phones,84.784,2,0.2,-20.1362
590,US-2023-169257,06-06-2023,06-12-2023,Stewart Visinsky,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,20.736,4,0.2,7.2576
591,US-2023-159520,06-06-2023,06-11-2023,Grant Thornton,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Binders,16.821,3,0.7,-12.8961
592,US-2023-106229,06-07-2023,06-11-2023,Nick Radford,Standard Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,10.368,2,0.2,3.6288
593,US-2023-134971,06-07-2023,06-10-2023,Bart Pistole,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,9.344,2,0.2,1.168
594,US-2023-109162,06-08-2023,06-12-2023,Katrina Edelman,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,31.2,3,0.2,9.75
595,US-2023-141257,06-08-2023,6/14/2023,Carlos Soltero,Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Appliances,76.12,2,0.0,22.0748
596,US-2023-108147,06-08-2023,6/13/2023,Rick Duston,Standard Class,Consumer,United States,San Diego,California,92024,West,Technology,Copiers,1199.976,3,0.2,434.9913
597,US-2023-108147,06-08-2023,6/13/2023,Rick Duston,Standard Class,Consumer,United States,San Diego,California,92024,West,Technology,Phones,445.96,5,0.2,55.745
598,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,327.76,8,0.0,91.7728
599,US-2023-160262,06-09-2023,6/13/2023,Thomas Seio,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,11.632,2,0.2,1.0178
600,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,143.982,3,0.4,-28.7964
601,US-2023-132612,06-09-2023,06-11-2023,Frank Olsen,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,494.376,4,0.4,-115.3544
602,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Supplies,5.84,2,0.2,0.73
603,US-2023-133753,06-09-2023,6/13/2023,Carl Weiss,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Storage,142.776,1,0.2,17.847
604,US-2023-160262,06-09-2023,6/13/2023,Thomas Seio,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,45.696,3,0.2,5.1408
605,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,7.218,3,0.7,-5.5338
606,US-2023-133851,06-09-2023,6/16/2023,Chuck Magee,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,43.188,4,0.7,-31.6712
607,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Paper,131.904,3,0.2,47.8152
608,US-2023-160262,06-09-2023,6/13/2023,Thomas Seio,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,3.282,2,0.7,-2.6256
609,US-2023-133851,06-09-2023,6/16/2023,Chuck Magee,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,21.168,9,0.2,2.3814
610,US-2023-133753,06-09-2023,6/13/2023,Carl Weiss,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,55.188,2,0.4,-10.1178
611,US-2023-133753,06-09-2023,6/13/2023,Carl Weiss,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Phones,369.576,3,0.2,41.5773
612,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,First Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,15.712,4,0.2,5.6956
613,US-2023-115812,06-09-2023,6/14/2023,Brosina Hoffman,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,8.448,2,0.2,2.64
614,US-2023-144281,06-10-2023,6/15/2023,Heather Kirkland,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,728.946,9,0.4,-157.9383
615,US-2023-114643,6/13/2023,6/17/2023,Filia McAdams,Second Class,Consumer,United States,Grove City,Ohio,43123,East,Technology,Phones,119.94,10,0.4,15.992
616,US-2023-140487,6/14/2023,6/20/2023,Sharelle Roach,Second Class,Consumer,United States,Grove City,Ohio,43123,East,Office Supplies,Binders,3.648,2,0.7,-2.7968
617,US-2023-141215,6/15/2023,6/21/2023,Kelly Lampkin,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,40.48,2,0.0,15.7872
618,US-2023-141215,6/15/2023,6/21/2023,Kelly Lampkin,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,9.94,2,0.0,3.0814
619,US-2023-141215,6/15/2023,6/21/2023,Kelly Lampkin,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,107.424,9,0.2,33.57
620,US-2023-126963,6/15/2023,6/15/2023,Pamela Stobb,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,37.91,1,0.0,10.9939
621,US-2023-136644,6/16/2023,6/22/2023,Sonia Cooley,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,88.02,3,0.0,27.2862
622,US-2023-113929,6/16/2023,6/21/2023,Chloris Kastensmidt,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,8.69,5,0.8,-14.773
623,US-2023-113929,6/16/2023,6/21/2023,Chloris Kastensmidt,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Chairs,301.96,2,0.0,87.5684
624,US-2023-113929,6/16/2023,6/21/2023,Chloris Kastensmidt,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Appliances,555.21,5,0.1,178.901
625,US-2023-144414,6/17/2023,6/21/2023,Gary Hwang,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Storage,523.48,4,0.0,130.87
626,US-2023-144414,6/17/2023,6/21/2023,Gary Hwang,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Art,161.82,9,0.0,46.9278
627,US-2023-144414,6/17/2023,6/21/2023,Gary Hwang,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,35.56,7,0.0,12.0904
628,US-2023-156342,6/17/2023,6/20/2023,Jennifer Ferguson,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,97.16,2,0.0,28.1764
629,US-2023-104402,6/17/2023,6/23/2023,Duane Benoit,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,15.24,5,0.2,5.1435
630,US-2023-123855,6/18/2023,6/23/2023,Mick Crebagga,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,13.23,3,0.0,6.0858
631,CA-2023-184712,6/18/2023,6/20/2023,Neil Cohen,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,243.384,3,0.2,-51.7191
632,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,119.8,5,0.2,29.95
633,US-2023-112949,6/20/2023,6/27/2023,Corey-Lock,Second Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,300.768,4,0.2,30.0768
634,US-2023-112949,6/20/2023,6/27/2023,Corey-Lock,Second Class,Consumer,United States,Miami,Florida,33180,South,Technology,Accessories,17.88,3,0.2,2.4585
635,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Second Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Labels,235.944,3,0.2,85.5297
636,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Second Class,Corporate,United States,Warner Robins,Georgia,31088,South,Furniture,Chairs,392.94,3,0.0,43.2234
637,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,18.882,3,0.7,-13.8468
638,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,122.328,3,0.2,12.2328
639,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Standard Class,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,1049.2,5,0.0,272.792
640,US-2023-166863,6/20/2023,6/24/2023,Sam Craven,Standard Class,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,15.424,4,0.2,5.0128
641,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Standard Class,Corporate,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,18.84,3,0.0,6.0288
642,US-2023-117135,6/21/2023,6/23/2023,Naresj Patel,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Storage,330.4,2,0.0,85.904
643,US-2023-130624,6/21/2023,6/24/2023,Toby Braunhardt,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,26.25,7,0.0,12.6
644,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Standard Class,Consumer,United States,Rochester Hills,Michigan,48307,Central,Technology,Accessories,132.52,4,0.0,54.3332
645,US-2023-128146,6/21/2023,6/25/2023,Dave Brooks,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,6.48,1,0.0,3.1752
646,US-2023-141278,6/21/2023,6/24/2023,Raymond Messe,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,209.3,2,0.0,56.511
647,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Fasteners,31.56,5,0.2,9.8625
648,US-2023-160780,6/21/2023,6/21/2023,Stewart Visinsky,Standard Class,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Appliances,30.144,2,0.2,3.0144
649,US-2023-160780,6/21/2023,6/21/2023,Stewart Visinsky,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,14.8,4,0.0,6.068
650,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Phones,302.376,3,0.2,22.6782
651,US-2023-130624,6/21/2023,6/24/2023,Toby Braunhardt,Second Class,Corporate,United States,Vancouver,Washington,98661,West,Technology,Accessories,316.0,4,0.0,31.6
652,US-2023-117135,6/21/2023,6/23/2023,Naresj Patel,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,379.4,10,0.0,178.318
653,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,97.82,2,0.0,45.9754
654,US-2023-138317,6/21/2023,6/25/2023,Natalie Webber,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,103.12,8,0.0,10.312
655,US-2023-141796,6/21/2023,6/21/2023,James Galang,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,113.552,2,0.2,8.5164
